Province/State,Country/Region,Date,Confirmed,Deaths,Lat,Long,Recovered
New Caledonia,France,3/29/20,15,0,-20.9043,165.618,0
Reunion,France,3/29/20,183,0,-21.1351,55.2471,1
Saint Barthelemy,France,3/29/20,5,0,17.9,-62.8333,0
St Martin,France,3/29/20,11,0,18.0708,-63.0501,0
Martinique,France,3/29/20,93,1,14.6415,-61.0242,0
None,France,3/29/20,40174,2606,46.2276,2.2137,7202
None,Gabon,3/29/20,7,1,-0.8037,11.6094,0
None,Gambia,3/29/20,4,1,13.4432,-15.3101,0
None,Georgia,3/29/20,91,0,42.3154,43.3569,18
None,Germany,3/29/20,62095,533,51.0,9.0,9211
None,Ghana,3/29/20,152,5,7.9465,-1.0232,2
None,Greece,3/29/20,1156,38,39.0742,21.8243,52
None,Guatemala,3/29/20,34,1,15.7835,-90.2308,10
None,Guinea,3/29/20,16,0,9.9456,-9.6966,0
None,Guyana,3/29/20,8,1,5.0,-58.75,0
None,Haiti,3/29/20,15,0,18.9712,-72.2852,1
None,Holy See,3/29/20,6,0,41.9029,12.4534,0
None,Honduras,3/29/20,110,3,15.2,-86.2419,3
None,Hungary,3/29/20,408,13,47.1625,19.5033,34
None,Iceland,3/29/20,1020,2,64.9631,-19.0208,135
None,India,3/29/20,1024,27,21.0,78.0,95
None,Indonesia,3/29/20,1285,114,-0.7893,113.9213,64
None,Iran,3/29/20,38309,2640,32.0,53.0,12391
None,Iraq,3/29/20,547,42,33.0,44.0,143
None,Ireland,3/29/20,2615,46,53.1424,-7.6921,5
None,Israel,3/29/20,4247,15,31.0,35.0,132
None,Italy,3/29/20,97689,10779,43.0,12.0,13030
None,Jamaica,3/29/20,32,1,18.1096,-77.2975,2
None,Japan,3/29/20,1866,54,36.0,138.0,424
None,Jordan,3/29/20,259,3,31.24,36.51,18
None,Kazakhstan,3/29/20,284,1,48.0196,66.9237,20
None,Kenya,3/29/20,42,1,-0.0236,37.9062,1
None,"Korea, South",3/29/20,9583,152,36.0,128.0,5033
None,Kuwait,3/29/20,255,0,29.5,47.75,67
None,Kyrgyzstan,3/29/20,84,0,41.2044,74.7661,0
None,Latvia,3/29/20,347,0,56.8796,24.6032,1
None,Lebanon,3/29/20,438,10,33.8547,35.8623,30
None,Liberia,3/29/20,3,0,6.4281,-9.4295,0
None,Liechtenstein,3/29/20,56,0,47.14,9.55,0
None,Lithuania,3/29/20,460,7,55.1694,23.8813,1
None,Luxembourg,3/29/20,1950,21,49.8153,6.1296,40
None,Madagascar,3/29/20,39,0,-18.7669,46.8691,0
None,Malaysia,3/29/20,2470,35,2.5,112.5,388
None,Maldives,3/29/20,17,0,3.2028,73.2207,13
None,Malta,3/29/20,151,0,35.9375,14.3754,2
None,Mauritania,3/29/20,5,0,21.0079,10.9408,2
None,Mauritius,3/29/20,107,3,-20.2,57.5,0
None,Mexico,3/29/20,848,16,23.6345,-102.5528,4
None,Moldova,3/29/20,263,2,47.4116,28.3699,2
None,Monaco,3/29/20,46,1,43.7333,7.4167,1
None,Mongolia,3/29/20,12,0,46.8625,103.8467,0
None,Montenegro,3/29/20,85,1,42.5,19.3,0
None,Morocco,3/29/20,479,26,31.7917,-7.0926,13
None,Namibia,3/29/20,11,0,-22.9576,18.4904,2
None,Nepal,3/29/20,5,0,28.1667,84.25,1
Aruba,Netherlands,3/29/20,50,0,12.5186,-70.0358,1
Curacao,Netherlands,3/29/20,8,1,12.1696,-68.99,2
Sint Maarten,Netherlands,3/29/20,6,0,18.0425,-63.0548,0
None,Netherlands,3/29/20,10866,771,52.1326,5.2913,250
None,New Zealand,3/29/20,514,1,-40.9006,174.886,56
None,Nicaragua,3/29/20,4,1,12.8654,-85.2072,0
None,Niger,3/29/20,18,1,17.6078,8.0817,0
None,Nigeria,3/29/20,111,1,9.082,8.6753,3
None,North Macedonia,3/29/20,259,6,41.6086,21.7453,3
None,Norway,3/29/20,4284,25,60.472,8.4689,7
None,Oman,3/29/20,167,0,21.0,57.0,23
None,Pakistan,3/29/20,1597,14,30.3753,69.3451,29
None,Panama,3/29/20,901,17,8.538,-80.7821,4
None,Papua New Guinea,3/29/20,1,0,-6.315,143.9555,0
None,Paraguay,3/29/20,59,3,-23.4425,-58.4438,1
None,Peru,3/29/20,852,18,-9.19,-75.0152,16
None,Philippines,3/29/20,1418,71,13.0,122.0,42
None,Poland,3/29/20,1862,22,51.9194,19.1451,7
None,Portugal,3/29/20,5962,119,39.3999,-8.2245,43
None,Qatar,3/29/20,634,1,25.3548,51.1839,48
None,Romania,3/29/20,1815,43,45.9432,24.9668,206
None,Russia,3/29/20,1534,8,60.0,90.0,64
None,Rwanda,3/29/20,70,0,-1.9403,29.8739,0
None,Saint Lucia,3/29/20,9,0,13.9094,-60.9789,1
None,Saint Vincent and the Grenadines,3/29/20,1,0,12.9843,-61.2872,1
None,San Marino,3/29/20,224,22,43.9424,12.4578,6
None,Saudi Arabia,3/29/20,1299,8,24.0,45.0,66
None,Senegal,3/29/20,142,0,14.4974,-14.4524,27
None,Serbia,3/29/20,741,13,44.0165,21.0059,0
None,Seychelles,3/29/20,8,0,-4.6796,55.492,0
None,Singapore,3/29/20,844,3,1.2833,103.8333,212
None,Slovakia,3/29/20,314,0,48.669,19.699,2
None,Slovenia,3/29/20,730,11,46.1512,14.9955,10
None,Somalia,3/29/20,3,0,5.1521,46.1996,0
None,South Africa,3/29/20,1280,2,-30.5595,22.9375,31
None,Spain,3/29/20,80110,6803,40.0,-4.0,14709
None,Sri Lanka,3/29/20,117,1,7.0,81.0,11
None,Sudan,3/29/20,6,1,12.8628,30.2176,0
None,Suriname,3/29/20,8,0,3.9193,-56.0278,0
None,Sweden,3/29/20,3700,110,63.0,16.0,16
None,Switzerland,3/29/20,14829,300,46.8182,8.2275,1595
None,Taiwan*,3/29/20,298,2,23.7,121.0,30
None,Tanzania,3/29/20,14,0,-6.369,34.8888,1
None,Thailand,3/29/20,1388,7,15.0,101.0,97
None,Togo,3/29/20,25,1,8.6195,0.8248,1
None,Trinidad and Tobago,3/29/20,78,3,10.6918,-61.2225,1
None,Tunisia,3/29/20,312,8,34.0,9.0,2
None,Turkey,3/29/20,9217,131,38.9637,35.2433,105
None,Uganda,3/29/20,33,0,1.0,32.0,0
None,Ukraine,3/29/20,475,10,48.3794,31.1656,6
None,United Arab Emirates,3/29/20,570,3,24.0,54.0,58
Bermuda,United Kingdom,3/29/20,22,0,32.3078,-64.7505,2
Cayman Islands,United Kingdom,3/29/20,8,1,19.3133,-81.2546,0
Channel Islands,United Kingdom,3/29/20,108,2,49.3723,-2.3644,0
Gibraltar,United Kingdom,3/29/20,65,0,36.1408,-5.3536,14
Isle of Man,United Kingdom,3/29/20,42,0,54.2361,-4.5481,0
Montserrat,United Kingdom,3/29/20,5,0,16.7425,-62.1874,0
None,United Kingdom,3/29/20,19522,1228,55.3781,-3.4360000000000004,135
None,Uruguay,3/29/20,304,1,-32.5228,-55.7658,0
None,US,3/29/20,140909,2467,37.0902,-95.7129,2665
None,Uzbekistan,3/29/20,144,2,41.3775,64.5853,7
None,Venezuela,3/29/20,119,2,6.4238,-66.5897,39
None,Vietnam,3/29/20,188,0,16.0,108.0,25
None,Zambia,3/29/20,29,0,-15.4167,28.2833,0
None,Zimbabwe,3/29/20,7,1,-20.0,30.0,0
None,Dominica,3/29/20,11,0,15.415,-61.371,0
None,Grenada,3/29/20,9,0,12.1165,-61.678999999999995,0
None,Mozambique,3/29/20,8,0,-18.6657,35.5296,0
None,Syria,3/29/20,9,1,34.8021,38.9968,0
None,Timor-Leste,3/29/20,1,0,-8.8742,125.7275,0
None,Belize,3/29/20,2,0,13.1939,-59.5432,0
None,Laos,3/29/20,8,0,19.856270000000002,102.495496,0
None,Libya,3/29/20,8,0,26.3351,17.228331,0
None,West Bank and Gaza,3/29/20,109,1,31.9522,35.2332,18
None,Guinea-Bissau,3/29/20,2,0,11.8037,-15.1804,0
None,Mali,3/29/20,18,1,17.570692,-3.996166000000001,0
None,Saint Kitts and Nevis,3/29/20,2,0,17.357822,-62.782998,0
None,Kosovo,3/29/20,94,1,42.602636,20.902977,1
None,Burma,3/29/20,10,0,21.9162,95.956,0
Anguilla,United Kingdom,3/29/20,2,0,18.2206,-63.0686,0
British Virgin Islands,United Kingdom,3/29/20,2,0,18.4207,-64.64,0
Turks and Caicos Islands,United Kingdom,3/29/20,4,0,21.69400000000001,-71.7979,0
None,MS Zaandam,3/29/20,2,0,0.0,0.0,0
None,Botswana,3/29/20,0,0,-22.3285,24.6849,0
None,Burundi,3/29/20,0,0,-3.3731,29.9189,0
None,Sierra Leone,3/29/20,0,0,8.460555000000001,-11.779889,0
"Bonaire, Sint Eustatius and Saba",Netherlands,3/29/20,0,0,12.1784,-68.2385,0
None,Malawi,3/29/20,0,0,-13.254307999999998,34.301525,0
Falkland Islands (Malvinas),United Kingdom,3/29/20,0,0,-51.7963,-59.5236,0
Saint Pierre and Miquelon,France,3/29/20,0,0,46.8852,-56.3159,0
None,South Sudan,3/29/20,0,0,6.8770000000000024,31.307,0
None,Western Sahara,3/29/20,0,0,24.2155,-12.8858,0
None,Sao Tome and Principe,3/29/20,0,0,0.18636,6.613081,0
None,Yemen,3/29/20,0,0,15.552726999999999,48.516388,0
None,Afghanistan,3/30/20,170,4,33.0,65.0,2
None,Albania,3/30/20,223,11,41.1533,20.1683,44
None,Algeria,3/30/20,584,35,28.0339,1.6596,37
None,Andorra,3/30/20,370,8,42.5063,1.5218,10
None,Angola,3/30/20,7,2,-11.2027,17.8739,0
None,Antigua and Barbuda,3/30/20,7,0,17.0608,-61.7964,0
None,Argentina,3/30/20,820,23,-38.4161,-63.6167,228
None,Armenia,3/30/20,482,3,40.0691,45.0382,30
Australian Capital Territory,Australia,3/30/20,78,1,-35.4735,149.0124,2
New South Wales,Australia,3/30/20,2032,8,-33.8688,151.2093,4
Northern Territory,Australia,3/30/20,15,0,-12.4634,130.8456,0
Queensland,Australia,3/30/20,689,2,-28.0167,153.4,8
South Australia,Australia,3/30/20,305,0,-34.9285,138.6007,6
Tasmania,Australia,3/30/20,66,0,-41.4545,145.9707,5
Victoria,Australia,3/30/20,821,4,-37.8136,144.9631,191
Western Australia,Australia,3/30/20,355,2,-31.9505,115.8605,41
None,Austria,3/30/20,9618,108,47.5162,14.5501,636
None,Azerbaijan,3/30/20,273,4,40.1431,47.5769,26
None,Bahamas,3/30/20,14,0,25.0343,-77.3963,1
None,Bahrain,3/30/20,515,4,26.0275,50.55,279
None,Bangladesh,3/30/20,49,5,23.685,90.3563,19
None,Barbados,3/30/20,33,0,13.1939,-59.5432,0
None,Belarus,3/30/20,152,0,53.7098,27.9534,32
None,Belgium,3/30/20,11899,513,50.8333,4.0,1527
None,Benin,3/30/20,6,0,9.3077,2.3158,0
None,Bhutan,3/30/20,4,0,27.5142,90.4336,0
None,Bolivia,3/30/20,97,4,-16.2902,-63.5887,0
None,Bosnia and Herzegovina,3/30/20,368,10,43.9159,17.6791,17
None,Brazil,3/30/20,4579,159,-14.235,-51.9253,120
None,Brunei,3/30/20,127,1,4.5353,114.7277,38
None,Bulgaria,3/30/20,359,8,42.7339,25.4858,17
None,Burkina Faso,3/30/20,246,12,12.2383,-1.5616,31
None,Cabo Verde,3/30/20,6,1,16.5388,-23.0418,0
None,Cambodia,3/30/20,107,0,11.55,104.9167,21
None,Cameroon,3/30/20,139,6,3.8480000000000003,11.5021,5
None,Central African Republic,3/30/20,3,0,6.6111,20.9394,0
None,Chad,3/30/20,5,0,15.4542,18.7322,0
None,Chile,3/30/20,2449,8,-35.6751,-71.543,156
Anhui,China,3/30/20,990,6,31.8257,117.2264,984
Beijing,China,3/30/20,577,8,40.1824,116.4142,415
Chongqing,China,3/30/20,579,6,30.0572,107.874,570
Fujian,China,3/30/20,340,1,26.0789,117.9874,295
Gansu,China,3/30/20,138,2,37.8099,101.0583,125
Guangdong,China,3/30/20,1484,8,23.3417,113.4244,1351
Guangxi,China,3/30/20,254,2,23.8298,108.7881,250
Guizhou,China,3/30/20,146,2,26.8154,106.8748,144
Hainan,China,3/30/20,168,6,19.1959,109.7453,168
Hebei,China,3/30/20,321,6,39.549,116.1306,310
Heilongjiang,China,3/30/20,484,13,47.861999999999995,127.7615,469
Henan,China,3/30/20,1276,22,33.882,113.61399999999999,1251
Hong Kong,China,3/30/20,682,4,22.3,114.2,123
Hubei,China,3/30/20,67801,3186,30.9756,112.2707,62889
Hunan,China,3/30/20,1018,4,27.6104,111.7088,1014
Inner Mongolia,China,3/30/20,97,1,44.0935,113.9448,74
Jiangsu,China,3/30/20,645,0,32.9711,119.455,631
Jiangxi,China,3/30/20,937,1,27.614,115.7221,935
Jilin,China,3/30/20,98,1,43.6661,126.1923,92
Liaoning,China,3/30/20,136,2,41.2956,122.6085,124
Macau,China,3/30/20,38,0,22.1667,113.55,10
Ningxia,China,3/30/20,75,0,37.2692,106.1655,75
Qinghai,China,3/30/20,18,0,35.7452,95.9956,18
Shaanxi,China,3/30/20,253,3,35.1917,108.8701,242
Shandong,China,3/30/20,773,7,36.3427,118.1498,753
Shanghai,China,3/30/20,498,5,31.201999999999998,121.4491,338
Shanxi,China,3/30/20,136,0,37.5777,112.2922,133
Sichuan,China,3/30/20,550,3,30.6171,102.7103,536
Tianjin,China,3/30/20,174,3,39.3054,117.323,133
Tibet,China,3/30/20,1,0,31.6927,88.0924,1
Xinjiang,China,3/30/20,76,3,41.1129,85.2401,73
Yunnan,China,3/30/20,180,2,24.974,101.48700000000001,172
Zhejiang,China,3/30/20,1255,1,29.1832,120.0934,1225
None,Colombia,3/30/20,798,12,4.5709,-74.2973,15
None,Congo (Brazzaville),3/30/20,19,0,-4.0383,21.7587,0
None,Congo (Kinshasa),3/30/20,81,8,-4.0383,21.7587,2
None,Costa Rica,3/30/20,330,2,9.7489,-83.7534,4
None,Cote d'Ivoire,3/30/20,168,1,7.54,-5.5471,6
None,Croatia,3/30/20,790,6,45.1,15.2,67
None,Diamond Princess,3/30/20,712,10,0.0,0.0,603
None,Cuba,3/30/20,170,4,22.0,-80.0,4
None,Cyprus,3/30/20,230,7,35.1264,33.4299,22
None,Czechia,3/30/20,3001,23,49.8175,15.472999999999999,25
Faroe Islands,Denmark,3/30/20,168,0,61.8926,-6.9118,70
Greenland,Denmark,3/30/20,10,0,71.7069,-42.6043,2
None,Denmark,3/30/20,2577,77,56.2639,9.5018,1
None,Djibouti,3/30/20,18,0,11.8251,42.5903,0
None,Dominican Republic,3/30/20,901,42,18.7357,-70.1627,4
None,Ecuador,3/30/20,1962,60,-1.8312,-78.1834,3
None,Egypt,3/30/20,656,41,26.0,30.0,150
None,El Salvador,3/30/20,30,0,13.7942,-88.8965,0
None,Equatorial Guinea,3/30/20,12,0,1.5,10.0,0
None,Eritrea,3/30/20,12,0,15.1794,39.7823,0
None,Estonia,3/30/20,715,3,58.5953,25.0136,20
None,Eswatini,3/30/20,9,0,-26.5225,31.4659,0
None,Ethiopia,3/30/20,23,0,9.145,40.4897,4
None,Fiji,3/30/20,5,0,-17.7134,178.065,0
None,Finland,3/30/20,1352,13,64.0,26.0,10
French Guiana,France,3/30/20,43,0,3.9339,-53.1258,6
French Polynesia,France,3/30/20,36,0,-17.6797,149.4068,0
Guadeloupe,France,3/30/20,106,4,16.25,-61.5833,17
Mayotte,France,3/30/20,82,0,-12.8275,45.1662,10
New Caledonia,France,3/30/20,15,0,-20.9043,165.618,0
Reunion,France,3/30/20,224,0,-21.1351,55.2471,1
Saint Barthelemy,France,3/30/20,6,0,17.9,-62.8333,1
St Martin,France,3/30/20,15,1,18.0708,-63.0501,2
Martinique,France,3/30/20,93,1,14.6415,-61.0242,0
None,France,3/30/20,44550,3024,46.2276,2.2137,7927
None,Gabon,3/30/20,7,1,-0.8037,11.6094,0
None,Gambia,3/30/20,4,1,13.4432,-15.3101,0
None,Georgia,3/30/20,103,0,42.3154,43.3569,20
None,Germany,3/30/20,66885,645,51.0,9.0,13500
None,Ghana,3/30/20,152,5,7.9465,-1.0232,2
None,Greece,3/30/20,1212,43,39.0742,21.8243,52
None,Guatemala,3/30/20,36,1,15.7835,-90.2308,10
None,Guinea,3/30/20,22,0,9.9456,-9.6966,0
None,Guyana,3/30/20,8,1,5.0,-58.75,0
None,Haiti,3/30/20,15,0,18.9712,-72.2852,1
None,Holy See,3/30/20,6,0,41.9029,12.4534,0
None,Honduras,3/30/20,139,7,15.2,-86.2419,3
None,Hungary,3/30/20,447,15,47.1625,19.5033,34
None,Iceland,3/30/20,1086,2,64.9631,-19.0208,157
None,India,3/30/20,1251,32,21.0,78.0,102
None,Indonesia,3/30/20,1414,122,-0.7893,113.9213,75
None,Iran,3/30/20,41495,2757,32.0,53.0,13911
None,Iraq,3/30/20,630,46,33.0,44.0,152
None,Ireland,3/30/20,2910,54,53.1424,-7.6921,5
None,Israel,3/30/20,4695,16,31.0,35.0,161
None,Italy,3/30/20,101739,11591,43.0,12.0,14620
None,Jamaica,3/30/20,36,1,18.1096,-77.2975,2
None,Japan,3/30/20,1866,54,36.0,138.0,424
None,Jordan,3/30/20,268,5,31.24,36.51,26
None,Kazakhstan,3/30/20,302,1,48.0196,66.9237,21
None,Kenya,3/30/20,50,1,-0.0236,37.9062,1
None,"Korea, South",3/30/20,9661,158,36.0,128.0,5228
None,Kuwait,3/30/20,266,0,29.5,47.75,72
None,Kyrgyzstan,3/30/20,94,0,41.2044,74.7661,3
None,Latvia,3/30/20,376,0,56.8796,24.6032,1
None,Lebanon,3/30/20,446,11,33.8547,35.8623,35
None,Liberia,3/30/20,3,0,6.4281,-9.4295,0
None,Liechtenstein,3/30/20,62,0,47.14,9.55,0
None,Lithuania,3/30/20,491,7,55.1694,23.8813,7
None,Luxembourg,3/30/20,1988,22,49.8153,6.1296,40
None,Madagascar,3/30/20,43,0,-18.7669,46.8691,0
None,Malaysia,3/30/20,2626,37,2.5,112.5,479
None,Maldives,3/30/20,17,0,3.2028,73.2207,13
None,Malta,3/30/20,156,0,35.9375,14.3754,2
None,Mauritania,3/30/20,5,1,21.0079,10.9408,2
None,Mauritius,3/30/20,128,3,-20.2,57.5,0
None,Mexico,3/30/20,993,20,23.6345,-102.5528,35
None,Moldova,3/30/20,298,2,47.4116,28.3699,15
None,Monaco,3/30/20,49,1,43.7333,7.4167,1
None,Mongolia,3/30/20,12,0,46.8625,103.8467,2
None,Montenegro,3/30/20,91,1,42.5,19.3,0
None,Morocco,3/30/20,556,33,31.7917,-7.0926,15
None,Namibia,3/30/20,11,0,-22.9576,18.4904,2
None,Nepal,3/30/20,5,0,28.1667,84.25,1
Aruba,Netherlands,3/30/20,50,0,12.5186,-70.0358,1
Curacao,Netherlands,3/30/20,11,1,12.1696,-68.99,2
Sint Maarten,Netherlands,3/30/20,6,0,18.0425,-63.0548,0
None,Netherlands,3/30/20,11750,864,52.1326,5.2913,250
None,New Zealand,3/30/20,589,1,-40.9006,174.886,63
None,Nicaragua,3/30/20,4,1,12.8654,-85.2072,0
None,Niger,3/30/20,27,3,17.6078,8.0817,0
None,Nigeria,3/30/20,131,2,9.082,8.6753,8
None,North Macedonia,3/30/20,285,7,41.6086,21.7453,12
None,Norway,3/30/20,4445,32,60.472,8.4689,12
None,Oman,3/30/20,179,0,21.0,57.0,29
None,Pakistan,3/30/20,1717,21,30.3753,69.3451,76
None,Panama,3/30/20,989,24,8.538,-80.7821,4
None,Papua New Guinea,3/30/20,1,0,-6.315,143.9555,0
None,Paraguay,3/30/20,64,3,-23.4425,-58.4438,1
None,Peru,3/30/20,950,24,-9.19,-75.0152,53
None,Philippines,3/30/20,1546,78,13.0,122.0,42
None,Poland,3/30/20,2055,31,51.9194,19.1451,7
None,Portugal,3/30/20,6408,140,39.3999,-8.2245,43
None,Qatar,3/30/20,693,1,25.3548,51.1839,51
None,Romania,3/30/20,2109,65,45.9432,24.9668,209
None,Russia,3/30/20,1836,9,60.0,90.0,66
None,Rwanda,3/30/20,70,0,-1.9403,29.8739,0
None,Saint Lucia,3/30/20,9,0,13.9094,-60.9789,1
None,Saint Vincent and the Grenadines,3/30/20,1,0,12.9843,-61.2872,1
None,San Marino,3/30/20,230,25,43.9424,12.4578,13
None,Saudi Arabia,3/30/20,1453,8,24.0,45.0,115
None,Senegal,3/30/20,162,0,14.4974,-14.4524,27
None,Serbia,3/30/20,785,16,44.0165,21.0059,0
None,Seychelles,3/30/20,8,0,-4.6796,55.492,0
None,Singapore,3/30/20,879,3,1.2833,103.8333,228
None,Slovakia,3/30/20,336,0,48.669,19.699,7
None,Slovenia,3/30/20,756,11,46.1512,14.9955,10
None,Somalia,3/30/20,3,0,5.1521,46.1996,0
None,South Africa,3/30/20,1326,3,-30.5595,22.9375,31
None,Spain,3/30/20,87956,7716,40.0,-4.0,16780
None,Sri Lanka,3/30/20,122,2,7.0,81.0,15
None,Sudan,3/30/20,6,2,12.8628,30.2176,0
None,Suriname,3/30/20,8,0,3.9193,-56.0278,0
None,Sweden,3/30/20,4028,146,63.0,16.0,16
None,Switzerland,3/30/20,15922,359,46.8182,8.2275,1823
None,Taiwan*,3/30/20,306,5,23.7,121.0,39
None,Tanzania,3/30/20,19,0,-6.369,34.8888,1
None,Thailand,3/30/20,1524,9,15.0,101.0,229
None,Togo,3/30/20,30,1,8.6195,0.8248,1
None,Trinidad and Tobago,3/30/20,82,3,10.6918,-61.2225,1
None,Tunisia,3/30/20,312,8,34.0,9.0,3
None,Turkey,3/30/20,10827,168,38.9637,35.2433,162
None,Uganda,3/30/20,33,0,1.0,32.0,0
None,Ukraine,3/30/20,548,13,48.3794,31.1656,8
None,United Arab Emirates,3/30/20,611,5,24.0,54.0,61
Bermuda,United Kingdom,3/30/20,27,0,32.3078,-64.7505,2
Cayman Islands,United Kingdom,3/30/20,12,1,19.3133,-81.2546,0
Channel Islands,United Kingdom,3/30/20,141,2,49.3723,-2.3644,0
Gibraltar,United Kingdom,3/30/20,69,0,36.1408,-5.3536,34
Isle of Man,United Kingdom,3/30/20,49,0,54.2361,-4.5481,0
Montserrat,United Kingdom,3/30/20,5,0,16.7425,-62.1874,0
None,United Kingdom,3/30/20,22141,1408,55.3781,-3.4360000000000004,135
None,Uruguay,3/30/20,310,1,-32.5228,-55.7658,0
None,US,3/30/20,161831,2978,37.0902,-95.7129,5644
None,Uzbekistan,3/30/20,149,2,41.3775,64.5853,7
None,Venezuela,3/30/20,135,3,6.4238,-66.5897,39
None,Vietnam,3/30/20,203,0,16.0,108.0,55
None,Zambia,3/30/20,35,0,-15.4167,28.2833,0
None,Zimbabwe,3/30/20,7,1,-20.0,30.0,0
None,Dominica,3/30/20,11,0,15.415,-61.371,0
None,Grenada,3/30/20,9,0,12.1165,-61.678999999999995,0
None,Mozambique,3/30/20,8,0,-18.6657,35.5296,0
None,Syria,3/30/20,10,2,34.8021,38.9968,0
None,Timor-Leste,3/30/20,1,0,-8.8742,125.7275,0
None,Belize,3/30/20,3,0,13.1939,-59.5432,0
None,Laos,3/30/20,8,0,19.856270000000002,102.495496,0
None,Libya,3/30/20,8,0,26.3351,17.228331,0
None,West Bank and Gaza,3/30/20,116,1,31.9522,35.2332,18
None,Guinea-Bissau,3/30/20,8,0,11.8037,-15.1804,0
None,Mali,3/30/20,25,2,17.570692,-3.996166000000001,0
None,Saint Kitts and Nevis,3/30/20,7,0,17.357822,-62.782998,0
None,Kosovo,3/30/20,94,1,42.602636,20.902977,1
None,Burma,3/30/20,14,0,21.9162,95.956,0
Anguilla,United Kingdom,3/30/20,2,0,18.2206,-63.0686,0
British Virgin Islands,United Kingdom,3/30/20,2,0,18.4207,-64.64,0
Turks and Caicos Islands,United Kingdom,3/30/20,5,0,21.69400000000001,-71.7979,0
None,MS Zaandam,3/30/20,2,0,0.0,0.0,0
None,Botswana,3/30/20,3,0,-22.3285,24.6849,0
None,Burundi,3/30/20,0,0,-3.3731,29.9189,0
None,Sierra Leone,3/30/20,0,0,8.460555000000001,-11.779889,0
"Bonaire, Sint Eustatius and Saba",Netherlands,3/30/20,0,0,12.1784,-68.2385,0
None,Malawi,3/30/20,0,0,-13.254307999999998,34.301525,0
Falkland Islands (Malvinas),United Kingdom,3/30/20,0,0,-51.7963,-59.5236,0
Saint Pierre and Miquelon,France,3/30/20,0,0,46.8852,-56.3159,0
None,South Sudan,3/30/20,0,0,6.8770000000000024,31.307,0
None,Western Sahara,3/30/20,0,0,24.2155,-12.8858,0
None,Sao Tome and Principe,3/30/20,0,0,0.18636,6.613081,0
None,Yemen,3/30/20,0,0,15.552726999999999,48.516388,0
None,Afghanistan,3/31/20,174,4,33.0,65.0,5
None,Albania,3/31/20,243,15,41.1533,20.1683,52
None,Algeria,3/31/20,716,44,28.0339,1.6596,46
None,Andorra,3/31/20,376,12,42.5063,1.5218,10
None,Angola,3/31/20,7,2,-11.2027,17.8739,1
None,Antigua and Barbuda,3/31/20,7,0,17.0608,-61.7964,0
None,Argentina,3/31/20,1054,27,-38.4161,-63.6167,240
None,Armenia,3/31/20,532,3,40.0691,45.0382,30
Australian Capital Territory,Australia,3/31/20,80,1,-35.4735,149.0124,3
New South Wales,Australia,3/31/20,2032,8,-33.8688,151.2093,4
Northern Territory,Australia,3/31/20,17,0,-12.4634,130.8456,0
Queensland,Australia,3/31/20,743,2,-28.0167,153.4,8
South Australia,Australia,3/31/20,337,0,-34.9285,138.6007,6
Tasmania,Australia,3/31/20,69,1,-41.4545,145.9707,5
Victoria,Australia,3/31/20,917,4,-37.8136,144.9631,291
Western Australia,Australia,3/31/20,364,2,-31.9505,115.8605,41
None,Austria,3/31/20,10180,128,47.5162,14.5501,1095
None,Azerbaijan,3/31/20,298,5,40.1431,47.5769,26
None,Bahamas,3/31/20,14,0,25.0343,-77.3963,1
None,Bahrain,3/31/20,567,4,26.0275,50.55,295
None,Bangladesh,3/31/20,51,5,23.685,90.3563,25
None,Barbados,3/31/20,34,0,13.1939,-59.5432,0
None,Belarus,3/31/20,152,1,53.7098,27.9534,47
None,Belgium,3/31/20,12775,705,50.8333,4.0,1696
None,Benin,3/31/20,9,0,9.3077,2.3158,1
None,Bhutan,3/31/20,4,0,27.5142,90.4336,0
None,Bolivia,3/31/20,107,6,-16.2902,-63.5887,0
None,Bosnia and Herzegovina,3/31/20,420,13,43.9159,17.6791,17
None,Brazil,3/31/20,5717,201,-14.235,-51.9253,127
None,Brunei,3/31/20,129,1,4.5353,114.7277,45
None,Bulgaria,3/31/20,399,8,42.7339,25.4858,17
None,Burkina Faso,3/31/20,261,14,12.2383,-1.5616,32
None,Cabo Verde,3/31/20,6,1,16.5388,-23.0418,0
None,Cambodia,3/31/20,109,0,11.55,104.9167,23
None,Cameroon,3/31/20,193,6,3.8480000000000003,11.5021,5
None,Central African Republic,3/31/20,3,0,6.6111,20.9394,0
None,Chad,3/31/20,7,0,15.4542,18.7322,0
None,Chile,3/31/20,2738,12,-35.6751,-71.543,156
Anhui,China,3/31/20,990,6,31.8257,117.2264,984
Beijing,China,3/31/20,580,8,40.1824,116.4142,418
Chongqing,China,3/31/20,579,6,30.0572,107.874,570
Fujian,China,3/31/20,343,1,26.0789,117.9874,295
Gansu,China,3/31/20,138,2,37.8099,101.0583,125
Guangdong,China,3/31/20,1494,8,23.3417,113.4244,1356
Guangxi,China,3/31/20,254,2,23.8298,108.7881,250
Guizhou,China,3/31/20,146,2,26.8154,106.8748,144
Hainan,China,3/31/20,168,6,19.1959,109.7453,168
Hebei,China,3/31/20,321,6,39.549,116.1306,310
Heilongjiang,China,3/31/20,484,13,47.861999999999995,127.7615,469
Henan,China,3/31/20,1276,22,33.882,113.61399999999999,1251
Hong Kong,China,3/31/20,714,4,22.3,114.2,128
Hubei,China,3/31/20,67801,3187,30.9756,112.2707,63153
